date,province,rainfall_mm,water_level_m,temperature_c,humidity_percent,is_flood
2020-01-10,Nan,5.34,5.72,37,68,0
2020-01-10,Ayutthaya,14.67,5.5,30,70,0
2020-01-10,Ubon Ratchathani,1.36,4.56,33,85,0
2020-01-10,Pathum Thani,0.36,4.43,30,62,0
2020-01-10,Nakhon Si Thammarat,15.07,6.29,27,86,0
2020-01-10,Surat Thani,8.64,7.79,36,72,0
2020-01-10,Songkhla,8.4,4.0,36,71,0
2020-01-10,Khon Kaen,4.12,4.37,32,70,0
2020-01-10,Surat Thani,4.27,5.24,34,62,0
2020-01-10,Ayutthaya,13.56,4.63,33,66,0
2020-01-10,Surat Thani,9.19,4.77,32,91,0
2020-01-10,Phrae,14.96,4.55,31,81,0
2020-01-10,Nakhon Ratchasima,16.87,5.12,34,86,0
2020-01-10,Songkhla,18.38,6.43,33,75,0
2020-01-10,Songkhla,3.38,6.1,25,72,0
2020-01-10,Nakhon Ratchasima,2.9,4.03,36,69,0
2020-01-10,Pathum Thani,3.9,7.04,34,70,0
2020-01-10,Chiang Rai,3.35,5.84,37,90,0
2020-01-10,Ubon Ratchathani,1.05,6.26,33,64,0
2020-01-10,Nan,3.36,5.61,27,73,0
2020-01-10,Sukhothai,18.54,6.26,27,60,0
2020-01-10,Chiang Rai,18.84,5.23,29,94,0
2020-01-10,Ayutthaya,11.16,7.28,28,73,0
2020-01-10,Nakhon Sawan,9.7,3.03,35,61,0
2020-01-10,Bangkok,1.58,4.21,27,91,0
2020-01-10,Pathum Thani,8.22,7.38,26,90,0
2020-01-10,Khon Kaen,10.22,4.63,27,91,0
2020-01-10,Nakhon Si Thammarat,1.69,3.79,37,90,0
2020-01-10,Sukhothai,10.83,4.98,28,80,0
2020-01-10,Nakhon Sawan,1.73,5.44,30,74,0
2020-01-10,Khon Kaen,16.63,5.57,25,60,0
2020-01-10,Bangkok,5.69,5.67,28,86,0
2020-01-10,Songkhla,1.01,5.33,32,72,0
2020-01-10,Songkhla,4.27,7.19,27,86,0
2020-01-10,Nan,14.98,5.08,29,68,0
2020-01-10,Songkhla,14.85,6.37,36,60,0
2020-01-10,Surat Thani,1.66,4.64,25,90,0
2020-01-10,Songkhla,19.69,6.56,36,65,0
2020-01-10,Nakhon Si Thammarat,13.26,7.27,36,88,0
2020-01-10,Ayutthaya,0.39,4.66,28,64,0
2020-01-10,Sukhothai,12.52,6.02,26,61,0
2020-01-10,Nakhon Ratchasima,16.84,5.19,25,64,0
2020-01-10,Chiang Rai,4.87,5.83,31,70,0
2020-01-10,Phrae,8.56,4.25,31,90,0
2020-01-10,Bangkok,3.4,5.28,32,69,0
2020-01-10,Nakhon Sawan,9.53,5.31,36,65,0
2020-01-10,Khon Kaen,14.34,7.09,25,91,0
2020-01-10,Songkhla,1.45,5.42,31,61,0
2020-01-10,Ubon Ratchathani,3.18,4.63,36,90,0
2020-01-10,Ayutthaya,13.63,4.21,27,83,0
2020-01-10,Pathum Thani,6.13,4.34,31,63,0
2020-01-10,Pathum Thani,6.27,4.7,27,69,0
2020-01-10,Nakhon Ratchasima,12.57,4.45,32,71,0
2020-01-10,Nan,12.72,5.41,29,94,0
2020-01-10,Nan,13.37,5.92,34,82,0
2020-01-10,Bangkok,15.16,7.01,27,69,0
2020-01-10,Nakhon Si Thammarat,6.0,3.78,31,67,0
2020-01-10,Sukhothai,7.73,6.7,34,70,0
2020-01-10,Chiang Mai,6.31,5.5,30,85,0
2020-01-10,Nakhon Sawan,12.76,5.02,35,94,0
2020-01-10,Pathum Thani,2.47,7.19,26,80,0
2020-01-10,Nakhon Si Thammarat,3.35,3.0,31,89,0
2020-01-10,Chiang Rai,18.76,6.26,33,62,0
2020-01-10,Nan,9.52,6.3,31,87,0
2020-01-10,Surat Thani,14.83,6.42,33,64,0
2020-01-10,Nakhon Ratchasima,10.12,5.08,31,87,0
2020-01-10,Songkhla,15.17,5.63,31,62,0
2020-01-10,Pathum Thani,6.09,6.07,35,69,0
2020-01-10,Surat Thani,10.06,5.47,25,88,0
2020-01-10,Bangkok,16.72,5.99,35,87,0
2020-01-10,Songkhla,19.72,4.75,35,91,0
2020-01-10,Nakhon Ratchasima,0.93,4.85,29,85,0
2020-01-10,Chiang Rai,7.38,6.11,35,60,0
2020-01-10,Ubon Ratchathani,1.25,4.35,29,87,0
2020-01-10,Ubon Ratchathani,13.78,5.54,35,93,0
2020-01-10,Khon Kaen,12.97,5.36,28,78,0
2020-01-10,Nan,0.84,4.54,34,80,0
2020-01-10,Nan,8.71,5.07,27,72,0
2020-01-10,Pathum Thani,19.27,5.7,33,93,0
2020-01-10,Surat Thani,19.3,5.98,32,66,0
2020-01-10,Nan,1.92,5.69,29,93,0
2020-01-10,Ubon Ratchathani,11.92,5.17,36,89,0
2020-01-10,Chiang Rai,13.16,3.32,27,82,0
2020-01-10,Nakhon Sawan,18.66,6.57,33,73,0
2020-01-10,Nan,3.81,6.79,32,60,0
2020-01-10,Nakhon Sawan,1.58,5.2,26,73,0
2020-01-10,Surat Thani,9.91,5.49,36,88,0
2020-01-10,Nakhon Si Thammarat,12.25,5.37,25,69,0
2020-01-10,Nakhon Si Thammarat,2.27,3.16,37,77,0
2020-01-10,Chiang Rai,0.38,5.47,31,77,0
2020-01-10,Pathum Thani,18.5,5.18,28,66,0
2020-01-10,Nakhon Sawan,1.68,7.6,32,69,0
2020-01-10,Bangkok,10.8,6.23,34,75,0
2020-01-10,Khon Kaen,16.51,6.08,31,88,0
2020-01-10,Nakhon Ratchasima,2.48,5.38,28,93,0
2020-01-10,Nan,7.05,4.2,33,85,0
2020-01-10,Nan,2.12,5.06,34,80,0
2020-01-10,Chiang Mai,13.84,4.49,27,93,0
2020-01-10,Nakhon Ratchasima,14.91,6.37,32,81,0
2020-01-10,Chiang Rai,13.43,7.04,36,78,0
2020-01-10,Ayutthaya,7.65,5.6,28,76,0
2020-01-10,Nakhon Si Thammarat,5.19,6.72,31,84,0
2020-01-10,Bangkok,6.99,5.51,34,80,0
2020-01-10,Nakhon Si Thammarat,4.69,3.57,34,62,0
2020-01-10,Nakhon Ratchasima,8.57,4.56,35,61,0
2020-01-10,Songkhla,12.2,4.36,32,70,0
2020-01-10,Ayutthaya,13.59,5.99,34,70,0
2020-01-10,Ayutthaya,8.7,5.54,36,66,0
2020-01-10,Pathum Thani,6.33,6.17,32,74,0
2020-01-10,Nan,10.79,5.88,36,74,0
2020-01-10,Nakhon Sawan,8.1,5.09,27,84,0
2020-01-10,Phrae,14.46,6.5,32,75,0
2020-01-10,Phrae,14.88,5.89,32,88,0
2020-01-10,Surat Thani,8.68,4.04,29,88,0
2020-01-10,Nakhon Ratchasima,6.48,6.1,37,89,0
2020-01-10,Sukhothai,16.04,5.56,31,62,0
2020-01-10,Nan,0.05,3.4,34,85,0
2020-01-10,Chiang Rai,7.23,6.37,30,71,0
2020-01-10,Ubon Ratchathani,16.52,6.4,25,85,0
2020-01-10,Songkhla,18.5,7.79,27,83,0
2020-01-10,Bangkok,16.87,4.59,30,75,0
2020-01-10,Nakhon Si Thammarat,12.0,6.4,26,68,0
2020-01-10,Phrae,12.14,5.82,37,68,0
2020-01-10,Phrae,10.47,5.33,34,76,0
2020-01-10,Chiang Mai,6.9,4.18,28,80,0
2020-01-10,Phrae,13.67,6.7,28,62,0
2020-01-10,Nakhon Sawan,15.15,6.29,28,62,0
2020-01-10,Ayutthaya,0.01,4.51,29,71,0
2020-01-10,Pathum Thani,3.56,6.16,28,61,0
2020-01-10,Ubon Ratchathani,4.48,5.89,34,78,0
2020-01-10,Nakhon Ratchasima,7.0,6.72,30,79,0
2020-01-10,Bangkok,15.97,4.86,36,74,0
2020-01-10,Chiang Rai,8.95,2.9,28,73,0
2020-01-10,Pathum Thani,12.12,4.85,37,66,0
2020-01-10,Khon Kaen,9.09,6.77,34,81,0
2020-01-10,Chiang Rai,4.82,6.05,26,87,0
2020-01-10,Chiang Rai,16.24,5.56,37,75,0
2020-01-10,Bangkok,3.86,5.8,28,63,0
2020-01-10,Nakhon Si Thammarat,5.63,3.91,31,80,0
2020-01-10,Nakhon Ratchasima,17.76,2.94,33,86,0
2020-01-10,Surat Thani,2.87,5.58,29,64,0
2020-01-10,Nakhon Ratchasima,3.32,6.37,36,86,0
2020-01-10,Ubon Ratchathani,16.97,5.12,26,61,0
2020-01-10,Chiang Rai,9.98,7.48,26,84,0
2020-01-10,Ubon Ratchathani,11.47,6.51,37,94,0
2020-01-10,Surat Thani,12.26,4.55,35,91,0
2020-01-10,Nan,8.93,4.59,32,66,0
2020-01-10,Nakhon Sawan,9.01,4.81,34,68,0
2020-01-10,Phrae,2.32,3.9,27,81,0
2020-01-10,Nakhon Ratchasima,6.88,6.87,27,93,0
2020-01-10,Bangkok,13.73,5.62,36,77,0
2020-01-10,Ubon Ratchathani,11.68,5.21,32,74,0
2020-01-10,Khon Kaen,0.64,5.0,26,70,0
2020-01-10,Nakhon Ratchasima,5.64,6.11,29,89,0
2020-01-10,Nakhon Sawan,3.53,5.47,34,79,0
2020-01-10,Chiang Rai,18.58,4.35,32,86,0
2020-01-10,Ayutthaya,3.68,5.65,28,77,0
2020-01-10,Surat Thani,5.35,4.54,25,85,0
2020-01-10,Nakhon Ratchasima,4.11,4.13,27,83,0
2020-01-10,Ayutthaya,17.24,3.73,31,66,0
2020-01-10,Surat Thani,2.16,4.14,27,60,0
2020-01-10,Ayutthaya,12.53,7.57,35,67,0
2020-01-10,Nakhon Ratchasima,5.07,5.36,33,90,0
2020-01-10,Chiang Mai,16.0,5.97,31,91,0
2020-01-10,Phrae,11.72,3.88,34,79,0
2020-01-10,Sukhothai,14.96,7.66,27,92,0
2020-01-10,Songkhla,2.93,5.44,30,66,0
2020-01-10,Ayutthaya,12.92,5.69,30,82,0
2020-01-10,Ubon Ratchathani,11.42,4.12,32,68,0
2020-01-10,Nakhon Ratchasima,14.18,5.58,36,76,0
2020-01-10,Nakhon Sawan,14.19,4.1,32,86,0
2020-01-10,Chiang Rai,12.19,4.04,29,83,0
2020-01-10,Ubon Ratchathani,17.69,6.46,27,89,0
2020-01-10,Chiang Mai,18.14,6.32,29,83,0
2020-01-10,Nakhon Si Thammarat,16.68,6.2,28,83,0
2020-01-10,Songkhla,14.19,5.32,37,71,0
2020-01-10,Bangkok,17.73,5.31,36,84,0
2020-01-10,Ayutthaya,6.89,5.79,28,72,0
2020-01-10,Songkhla,16.85,5.08,29,70,0
2020-01-10,Bangkok,2.65,5.48,31,86,0
2020-01-10,Nakhon Ratchasima,1.74,4.97,26,70,0
2020-01-10,Khon Kaen,17.92,6.03,25,73,0
2020-01-10,Nakhon Si Thammarat,2.41,4.05,32,69,0
2020-01-10,Chiang Mai,6.26,6.16,34,60,0
2020-01-10,Nakhon Sawan,18.16,6.36,31,75,0
2020-01-10,Ubon Ratchathani,16.15,5.55,36,87,0
2020-01-10,Bangkok,16.84,4.5,33,69,0
2020-01-10,Bangkok,1.16,4.58,34,94,0
2020-01-10,Ayutthaya,17.51,4.48,26,79,0
2020-01-10,Phrae,7.06,4.95,33,77,0
2020-01-10,Phrae,11.03,6.11,34,63,0
2020-01-10,Nakhon Si Thammarat,6.73,5.1,29,76,0
2020-01-10,Nakhon Si Thammarat,10.4,8.05,33,68,0
2020-01-10,Pathum Thani,0.76,6.45,29,72,0
2020-01-10,Ubon Ratchathani,1.38,6.58,37,87,0
2020-01-10,Nan,19.75,5.58,30,85,0
2020-01-10,Bangkok,1.93,6.0,33,82,0
2020-01-10,Nakhon Sawan,9.47,5.63,34,79,0
2020-01-10,Songkhla,18.32,6.21,29,69,0
2020-01-10,Surat Thani,4.54,4.1,30,60,0
2020-01-10,Bangkok,18.38,6.79,26,66,0
2020-01-10,Chiang Rai,8.16,5.74,30,66,0
2020-01-10,Chiang Rai,18.71,6.25,28,83,0
2020-01-10,Bangkok,7.49,5.45,35,70,0
2020-01-10,Pathum Thani,16.44,4.6,34,80,0
2020-01-10,Chiang Mai,0.74,5.59,27,83,0
2020-01-10,Ubon Ratchathani,16.14,6.0,28,83,0
2020-01-10,Nan,13.23,5.68,28,85,0
2020-01-10,Nakhon Sawan,7.77,7.37,25,77,0
2020-01-10,Nakhon Ratchasima,16.6,5.78,31,86,0
2020-01-10,Nakhon Ratchasima,16.54,5.6,37,81,0
2020-01-10,Ubon Ratchathani,18.06,6.18,26,63,0
2020-01-10,Bangkok,7.41,4.69,27,64,0
2020-01-10,Ubon Ratchathani,12.36,4.5,29,70,0
2020-01-10,Nakhon Ratchasima,6.26,3.94,37,68,0
2020-01-10,Bangkok,0.37,4.25,28,73,0
2020-01-10,Chiang Rai,10.8,4.88,26,61,0
2020-01-10,Songkhla,19.68,7.91,34,70,0
2020-01-10,Bangkok,1.09,3.59,32,65,0
2020-01-10,Nakhon Ratchasima,10.47,6.18,30,66,0
2020-01-10,Khon Kaen,14.3,4.56,33,79,0
2020-01-10,Ayutthaya,5.45,5.39,37,71,0
2020-01-10,Sukhothai,2.81,4.51,29,88,0
2020-01-10,Khon Kaen,11.93,5.92,32,84,0
2020-01-10,Chiang Rai,18.16,7.59,33,75,0
2020-01-10,Chiang Mai,12.07,5.2,33,66,0
2020-01-10,Nakhon Sawan,17.04,4.81,34,83,0
2020-01-10,Bangkok,14.97,6.23,32,73,0
2020-01-10,Ubon Ratchathani,6.11,5.03,27,81,0
2020-01-10,Khon Kaen,15.25,6.16,28,78,0
2020-01-10,Khon Kaen,14.14,3.89,35,91,0
2020-01-10,Khon Kaen,15.65,7.2,27,65,0
2020-01-10,Songkhla,5.38,5.03,33,65,0
2020-01-10,Nakhon Ratchasima,15.03,5.68,29,79,0
2020-01-10,Bangkok,5.38,6.23,26,92,0
2020-01-10,Bangkok,7.12,6.83,32,72,0
2020-01-10,Ayutthaya,9.76,5.36,34,90,0
2020-01-10,Phrae,15.83,5.24,37,76,0
2020-01-10,Nakhon Ratchasima,1.3,5.52,34,94,0
2020-01-10,Ayutthaya,8.98,5.08,33,69,0
2020-01-10,Chiang Mai,8.84,4.3,36,65,0
2020-01-10,Pathum Thani,19.12,5.2,37,93,0
2020-01-10,Nakhon Sawan,8.78,4.94,29,60,0
2020-01-10,Pathum Thani,0.83,5.37,37,80,0
2020-01-10,Nakhon Ratchasima,0.88,4.72,34,74,0
2020-01-10,Surat Thani,10.09,4.67,31,91,0
2020-01-10,Phrae,2.66,4.87,30,90,0
2020-01-10,Phrae,5.85,4.03,32,74,0
2020-01-10,Songkhla,10.75,4.32,34,60,0
2020-01-10,Chiang Rai,12.79,5.86,35,81,0
2020-01-10,Songkhla,9.21,5.08,32,93,0
2020-01-10,Ubon Ratchathani,8.86,5.52,27,82,0
2020-01-10,Sukhothai,12.66,2.73,35,64,0
2020-01-10,Songkhla,13.75,5.52,30,89,0
2020-01-10,Chiang Mai,7.32,4.83,25,76,0
2020-01-10,Ayutthaya,13.19,6.69,34,86,0
2020-01-10,Phrae,15.87,7.53,32,77,0
2020-01-10,Bangkok,12.77,4.86,32,80,0
2020-01-10,Nakhon Ratchasima,14.73,7.08,29,87,0
2020-01-10,Nakhon Sawan,13.13,6.51,33,85,0
2020-01-10,Sukhothai,4.85,4.86,27,87,0
2020-01-10,Nan,5.94,2.85,35,77,0
2020-01-10,Nakhon Si Thammarat,18.66,7.01,28,71,0
2020-01-10,Khon Kaen,14.76,3.95,29,85,0
2020-01-10,Nan,18.27,5.92,27,87,0
2020-01-10,Ayutthaya,11.21,5.71,37,67,0
2020-01-10,Nakhon Ratchasima,13.47,6.31,29,94,0
2020-01-10,Khon Kaen,9.32,3.11,25,69,0
2020-01-10,Khon Kaen,7.18,5.43,32,81,0
2020-01-10,Nakhon Sawan,1.38,3.1,33,69,0
2020-01-10,Songkhla,12.13,6.86,34,92,0
2020-01-10,Bangkok,4.78,4.95,31,70,0
2020-01-10,Chiang Rai,9.34,4.23,26,91,0
2020-01-10,Nakhon Sawan,8.25,4.97,31,73,0
2020-01-10,Nakhon Si Thammarat,6.37,5.84,27,83,0
2020-01-10,Chiang Rai,1.35,4.53,27,82,0
2020-01-10,Ayutthaya,15.64,7.95,30,70,0
2020-01-10,Surat Thani,6.51,5.28,37,62,0
2020-01-10,Ayutthaya,18.64,5.67,32,75,0
2020-01-10,Bangkok,13.84,7.57,27,90,0
2020-01-10,Bangkok,16.74,6.54,30,63,0
2020-01-10,Nakhon Si Thammarat,5.13,5.8,27,85,0
2020-01-10,Ayutthaya,5.17,6.35,36,82,0
2020-01-10,Ayutthaya,10.36,6.71,30,76,0
2020-01-10,Chiang Rai,16.29,5.51,27,88,0
2020-01-10,Phrae,11.44,4.39,31,94,0
2020-01-10,Ubon Ratchathani,4.96,5.98,26,67,0
2020-01-10,Pathum Thani,11.36,6.35,27,82,0
2020-01-10,Chiang Mai,9.83,6.73,29,63,0
2020-01-10,Nakhon Si Thammarat,18.71,6.64,28,80,0
2020-01-10,Pathum Thani,13.31,6.0,37,73,0
2020-01-10,Nan,13.3,5.74,31,94,0
2020-01-10,Khon Kaen,10.76,5.12,25,75,0
2020-01-10,Nakhon Ratchasima,8.71,3.66,26,93,0
2020-01-10,Nan,9.72,5.65,33,90,0
2020-01-10,Chiang Mai,3.95,4.18,34,87,0
2020-01-10,Nakhon Si Thammarat,6.17,5.59,27,63,0
2020-01-10,Phrae,7.84,6.8,31,73,0
2020-01-10,Nakhon Si Thammarat,11.44,7.5,32,62,0
2020-01-10,Ubon Ratchathani,6.09,5.54,32,78,0
2020-01-10,Chiang Rai,15.23,6.27,34,79,0
2020-01-10,Nakhon Sawan,5.84,4.82,26,61,0
2020-01-10,Nakhon Sawan,7.4,5.69,36,62,0
2020-01-10,Ubon Ratchathani,11.72,7.16,37,92,0
2020-01-10,Sukhothai,14.27,5.83,26,81,0
2020-01-10,Nakhon Si Thammarat,15.16,5.1,37,61,0
2020-01-10,Ubon Ratchathani,14.02,6.4,31,68,0
2020-01-10,Nakhon Sawan,18.42,5.2,31,62,0
2020-01-10,Songkhla,6.86,5.4,28,73,0
2020-01-10,Nan,1.63,3.69,34,86,0
2020-01-10,Nan,14.01,6.63,34,62,0
2020-01-10,Ubon Ratchathani,14.27,6.17,25,73,0
2020-01-10,Chiang Rai,13.57,5.02,34,86,0
2020-01-10,Khon Kaen,4.24,5.87,30,85,0
2020-01-10,Phrae,17.96,4.67,35,87,0
2020-01-10,Ubon Ratchathani,4.92,5.7,33,93,0
2020-01-10,Khon Kaen,13.98,5.55,37,85,0
2020-01-10,Pathum Thani,9.59,4.02,29,68,0
2020-01-10,Nan,16.79,6.99,34,81,0
2020-01-10,Sukhothai,17.47,6.38,30,85,0
2020-01-10,Ayutthaya,17.74,4.97,30,64,0
2020-01-10,Songkhla,1.25,5.34,31,60,0
2020-01-10,Chiang Mai,16.97,6.15,31,68,0
2020-01-10,Nakhon Ratchasima,5.94,6.08,28,67,0
2020-01-10,Nan,7.06,6.21,33,80,0
2020-01-10,Nakhon Si Thammarat,7.55,7.04,32,63,0
2020-01-10,Surat Thani,9.08,6.43,35,73,0
2020-01-10,Nakhon Si Thammarat,4.93,4.38,26,92,0
2020-01-10,Bangkok,1.05,6.32,27,89,0
2020-01-10,Khon Kaen,4.85,6.29,36,70,0
2020-01-10,Nan,17.11,5.01,25,77,0
2020-01-10,Ayutthaya,16.31,5.67,35,86,0
2020-01-10,Nakhon Si Thammarat,7.05,4.62,34,67,0
2020-01-10,Chiang Rai,16.49,5.55,31,89,0
2020-01-10,Chiang Rai,6.14,6.59,28,92,0
2020-01-10,Ubon Ratchathani,5.25,6.32,26,93,0
2020-01-10,Pathum Thani,0.53,7.31,27,84,0
2020-01-10,Surat Thani,3.77,5.37,27,92,0
2020-01-10,Nakhon Ratchasima,17.18,6.86,36,85,0
2020-01-10,Sukhothai,5.04,6.55,28,94,0
2020-01-10,Surat Thani,11.8,4.75,32,90,0
2020-01-10,Khon Kaen,1.77,5.48,33,69,0
2020-01-10,Bangkok,15.5,6.2,33,89,0
2020-01-10,Pathum Thani,4.39,6.01,26,77,0
2020-01-10,Surat Thani,3.56,5.52,31,75,0
2020-01-10,Nakhon Si Thammarat,3.53,6.14,29,71,0
2020-01-10,Songkhla,4.79,4.89,28,93,0
2020-01-10,Chiang Rai,12.1,4.94,27,71,0
2020-01-10,Bangkok,12.87,5.85,35,68,0
2020-01-10,Phrae,5.45,4.48,28,63,0
2020-01-10,Nakhon Si Thammarat,3.05,4.75,25,66,0
2020-01-10,Ubon Ratchathani,8.93,5.81,26,93,0
2020-01-10,Nakhon Ratchasima,19.31,4.19,26,60,0
2020-01-10,Pathum Thani,16.44,7.62,36,83,0
2020-01-10,Surat Thani,10.9,5.36,35,90,0
2020-01-10,Pathum Thani,9.89,3.8,32,86,0
2020-01-10,Nakhon Ratchasima,18.08,6.08,26,66,0
2020-01-10,Chiang Mai,4.68,5.3,27,73,0
2020-01-10,Nan,0.59,3.58,26,87,0
2020-01-10,Khon Kaen,9.46,6.2,27,62,0
2020-01-10,Surat Thani,13.32,7.0,25,67,0
2020-01-10,Surat Thani,1.3,4.82,25,89,0
2020-01-10,Sukhothai,5.29,4.47,29,60,0
2020-01-10,Khon Kaen,2.16,4.66,31,82,0
2020-01-10,Bangkok,10.04,5.62,33,74,0
2020-01-10,Chiang Rai,9.88,5.52,36,91,0
2020-01-10,Nan,19.19,3.44,29,85,0
2020-01-10,Nakhon Sawan,8.87,5.3,31,85,0
2020-01-10,Nakhon Ratchasima,1.52,4.19,29,91,0
2020-01-10,Ayutthaya,14.87,4.43,26,93,0
2020-01-10,Chiang Mai,6.88,6.36,31,90,0
2020-01-10,Bangkok,5.39,5.59,35,74,0
2020-01-10,Chiang Rai,15.88,4.89,29,85,0
2020-01-10,Songkhla,19.43,6.48,37,76,0
2020-01-10,Ayutthaya,15.9,5.28,37,60,0
2020-01-10,Bangkok,15.03,5.76,36,80,0
2020-01-10,Nakhon Ratchasima,16.48,5.12,36,73,0
2020-01-10,Ubon Ratchathani,0.56,4.83,33,76,0
2020-01-10,Surat Thani,18.7,5.02,26,67,0
2020-01-10,Khon Kaen,11.06,6.81,34,78,0
2020-01-10,Nan,15.0,4.65,35,80,0
2020-01-10,Pathum Thani,8.1,3.67,25,91,0
2020-01-10,Chiang Rai,1.61,4.88,28,69,0
2020-01-10,Phrae,17.28,6.12,34,60,0
2020-01-10,Phrae,2.51,4.43,28,75,0
2020-01-10,Chiang Mai,2.71,6.13,31,92,0
2020-01-10,Nan,1.24,3.89,35,72,0
2020-01-10,Sukhothai,8.95,4.35,32,80,0
2020-01-10,Chiang Rai,17.63,3.87,28,85,0
2020-01-10,Nakhon Sawan,10.23,6.29,36,87,0
2020-01-10,Ubon Ratchathani,0.63,5.2,33,73,0
2020-01-10,Pathum Thani,12.3,6.73,32,64,0
2020-01-10,Khon Kaen,16.78,5.76,29,60,0
2020-01-10,Songkhla,2.37,3.06,34,79,0
2020-01-10,Chiang Rai,18.64,6.7,35,74,0
2020-01-10,Nakhon Sawan,3.0,5.03,27,91,0
2020-01-10,Songkhla,19.51,3.56,26,91,0
2020-01-10,Songkhla,10.23,4.85,35,87,0
2020-01-10,Nakhon Sawan,9.09,5.84,34,83,0
2020-01-10,Nakhon Si Thammarat,13.1,6.16,28,92,0
2020-01-10,Chiang Mai,4.97,2.98,27,68,0
2020-01-10,Pathum Thani,11.01,5.8,26,66,0
2020-01-10,Phrae,14.56,5.09,25,87,0
2020-01-10,Sukhothai,1.1,4.61,30,73,0
2020-01-10,Chiang Mai,17.23,5.91,34,84,0
2020-01-10,Nan,1.82,4.38,36,82,0
2020-01-10,Ubon Ratchathani,19.59,4.89,35,73,0
2020-01-10,Phrae,1.01,5.47,29,68,0
2020-01-10,Songkhla,11.33,4.4,26,87,0
2020-01-10,Khon Kaen,7.33,5.79,36,71,0
2020-01-10,Chiang Mai,6.19,6.12,34,67,0
2020-01-10,Nakhon Si Thammarat,4.42,3.82,26,61,0
2020-01-10,Nakhon Si Thammarat,10.12,5.3,34,87,0
2020-01-10,Nan,3.33,3.46,25,68,0
2020-01-10,Khon Kaen,10.8,6.12,33,69,0
2020-01-10,Nakhon Sawan,2.82,5.48,36,79,0
2020-01-10,Sukhothai,5.51,6.85,28,86,0
2020-01-10,Chiang Rai,14.43,5.88,33,85,0
2020-01-10,Sukhothai,10.42,6.12,33,75,0
2020-01-10,Sukhothai,17.85,5.53,30,75,0
2020-01-10,Sukhothai,12.65,6.5,33,92,0
2020-01-10,Ubon Ratchathani,4.27,6.49,29,94,0
2020-01-10,Ayutthaya,15.32,5.86,29,81,0
2020-01-10,Ayutthaya,10.52,6.27,25,81,0
2020-01-10,Khon Kaen,2.31,6.11,29,63,0
2020-01-10,Chiang Rai,12.41,5.06,25,66,0
2020-01-10,Nakhon Sawan,0.25,5.63,31,90,0
2020-01-10,Surat Thani,17.53,4.94,31,65,0
2020-01-10,Songkhla,8.71,5.75,28,75,0
2020-01-10,Surat Thani,11.07,4.9,36,74,0
2020-01-10,Pathum Thani,12.04,5.42,27,63,0
2020-01-10,Chiang Rai,2.74,3.3,36,86,0
2020-01-10,Songkhla,8.81,4.88,37,91,0
2020-01-10,Bangkok,17.32,5.05,33,87,0
2020-01-10,Nan,10.36,5.11,28,82,0
2020-01-10,Bangkok,14.08,5.78,29,92,0
2020-01-10,Nakhon Ratchasima,17.79,5.78,29,67,0
2020-01-10,Nakhon Si Thammarat,12.18,5.32,35,67,0
2020-01-10,Chiang Mai,1.61,5.3,32,74,0
2020-01-10,Surat Thani,15.74,6.81,32,69,0
2020-01-10,Songkhla,11.29,5.54,28,60,0
2020-01-10,Ayutthaya,15.46,6.54,36,73,0
2020-01-10,Songkhla,8.09,5.96,31,93,0
2020-01-10,Chiang Mai,14.18,6.26,31,62,0
2020-01-11,Pathum Thani,12.27,5.02,37,72,0
2020-01-11,Nan,5.24,5.66,37,68,0
2020-01-11,Chiang Mai,9.4,6.36,30,74,0
2020-01-11,Pathum Thani,6.41,6.89,33,65,0
2020-01-11,Nakhon Sawan,6.82,3.83,26,62,0
2020-01-11,Khon Kaen,16.0,5.9,27,68,0
2020-01-11,Nakhon Sawan,13.26,6.21,31,92,0
2020-01-11,Bangkok,18.51,4.75,25,62,0
2020-01-11,Nakhon Si Thammarat,8.87,3.39,29,87,0
2020-01-11,Pathum Thani,15.29,4.41,37,63,0
2020-01-11,Chiang Mai,3.83,3.23,32,94,0
2020-01-11,Nakhon Ratchasima,3.96,4.39,29,91,0
2020-01-11,Songkhla,18.28,7.67,31,92,0
2020-01-11,Sukhothai,16.99,6.47,32,64,0
2020-01-11,Sukhothai,18.53,5.5,29,66,0
2020-01-11,Nakhon Sawan,17.05,4.13,28,87,0
2020-01-11,Sukhothai,2.06,4.97,34,69,0
2020-01-11,Nakhon Si Thammarat,9.14,6.31,26,70,0
2020-01-11,Nakhon Ratchasima,0.23,4.67,33,90,0
2020-01-11,Pathum Thani,16.3,4.78,36,66,0
2020-01-11,Bangkok,3.24,7.14,36,88,0
2020-01-11,Bangkok,19.44,6.0,31,61,0
2020-01-11,Nakhon Ratchasima,17.11,6.29,37,93,0
2020-01-11,Nan,9.09,3.39,30,63,0
2020-01-11,Khon Kaen,13.51,5.14,34,71,0
2020-01-11,Ubon Ratchathani,17.74,4.82,36,67,0
2020-01-11,Nakhon Si Thammarat,19.45,6.3,27,71,0
2020-01-11,Ayutthaya,6.52,5.04,27,86,0
2020-01-11,Nakhon Sawan,11.82,5.95,26,77,0
2020-01-11,Chiang Rai,17.45,5.09,28,77,0
2020-01-11,Sukhothai,6.5,3.63,25,80,0
2020-01-11,Khon Kaen,5.52,5.51,26,76,0
2020-01-11,Chiang Mai,18.61,5.0,28,87,0
2020-01-11,Ubon Ratchathani,15.05,5.01,34,68,0
